"templateId"	"text"	"templateText"
13	"Спасибо поняла"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"поняла , спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Хорошо. Спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Да хорошо, спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"ок) Спасибо)"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"спасибо))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Да, конечно. Спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Да, конечно, спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Конечно, спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Да, конечно! Спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Понятно. спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо, все понятно."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Понятно, спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Ясно. спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Понял, спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Поняла, спасибо:)"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Я поняла Вас,спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"спасибо. поняла))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Понял. Спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"СПасибо огромное!!!!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо большое!!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"спасибо за помощь ))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо, помогли"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо, получили вопрос на свой ответ"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"спасибо за ответ"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо за ответ."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"ок.спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо.Всего доброго."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"ок, спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"спасибо большое))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"ок спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"ок. спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо большое !"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Большое спасибо !!!!!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"поняла, спасибо !"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Поняла, спасибо большое)))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо. Поняла"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Хорошо, спасибо, я поняла"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Поняла. Спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо. Отлично"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Хорошо. Спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Хорошо. Спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Отлично, спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"спасибо)))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"да, конечно. Спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Конечно, спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Да, спасибо."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Большое спасибо за ответ."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Понятно. Спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"понятно спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"понятно. спасибо"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Огромное спасибо за помощь"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Огромное Вам спасибо!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо, буду здать"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Спасибо, буду знать"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"благодарю Вас))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю Вас!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю за ответ"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"благодарю вас"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю за ответ!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю)"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю за помощь!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю вас."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Отлично! Благодарю!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Да, благодарю"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю за ответ."	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю за помощь"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю))"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"благодарю !"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Благодарю!!!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Супер, благодарю!"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Чудесно, благодарю Вас! Вы очень помогли =)"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Увидела. Благодарю"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Ясно.Благодарю"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
13	"Хорошо, благодарю"	"Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами."
15	"пособие 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособия 2022 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособия в 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособие в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособие 2022 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособия 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособие в 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"пособия в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"как оформлять пособия в 2022г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"Как оформлять и платить пособия в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"как оформить пособие в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"как оформлять пособие в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"как оформлять пособия в 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"как оформлять и платить пособия в 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
15	"как оформлять пособия в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKg"
16	"срок выплаты отпускных"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"срок выплат отпускных"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"сроки выплаты отпускных"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"срок выплаты отпусков"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"Добрый день! срок выплаты отпускных"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"Здравствуйте, срок выплаты отпускных"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"Добрый день, срок выплаты отпускных"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
16	"Добрый день! Срок выплаты отпускных?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTKs"
19	"Как работать бухгалтеру в условиях санкций?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
19	"как бухгалтеру работать в условиях санкций"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
19	"как бухгалтеру работать в условиях санкций?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
19	"как бухгалтеру работать в период санкций"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
19	"как работать бухгалтеру в условиях санкций"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
19	"работа санкций"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
19	"работа санкции"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVn"
20	"изменения с 01 июля 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменения с 1 июля 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменения с 01.07.2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменения с 1 июля 2021 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменение с 1 июля 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменения с первого июля 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменение с 01.07. 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"изменения с 01.07.21"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"все изменения с 01 июля 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"все изменения с 01.07.2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
20	"все изменения с 1 июля 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVc"
21	"Изменения в ноябре 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
21	"изменения ноябрь 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
21	"изменения в декабре 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
21	"изменение в ноябре 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
21	"изменения в октябре 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
21	"изменение ноябрь 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
21	"изменения октябрь 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVX"
22	"Изменения сентябрь 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения сентября 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения в сентябре 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения сентября 2022г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения сентября 2022 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения сентября"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения в сентябре"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"главное в сентябре"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения сентябрь"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с сентября 2022 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с сентября 2022г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с сентября 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с сентября 2022 г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"Изменения в работе с 1 сентября"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с сентября"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения на сентябрь"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменение на сентябрь"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"Изменения за сентябрь"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"Изменения с 1 сентября"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с 1 сентября 2022г."	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с 1 сентября 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"изменения с 1 сентября 2022года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"добрый день. Изменение с 1 сентября 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
22	"добрый день. изменения с 1 сентября 2022г."	"Вот ссылка по вашему вопросу https://links.action-media.ru/n9Uu"
23	"Календарь главных изменений для бухгалтера с 2021 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVj"
23	"календарь главных изменений для бухгалтера 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVj"
23	"календарь изменений для бухгалтера на 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVj"
23	"календарь главных изменений для бухгалтера 2021 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVj"
24	"аптечка"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk"
24	"аптечки"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk"
24	"как учесть аптечку"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk"
24	"как учесть аптечки"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTPk"
25	"мрот 2022г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот 2022 г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот на 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот прошу"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"новый мрот"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"мрот на 2022 год"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"Добрый день. МРОТ 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"Добрый день! МРОТ 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"добрый день, мрот 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"что изменить в расчетах из-за нового мрот в 2022 году"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
25	"повышение мрот 2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTVv"
26	"мрот 2021 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
26	"мрот 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
26	"мрот 2021г"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
26	"мрот на 2021 год"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
26	"мрот 2021 года?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
26	"мрот 2022?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
26	"мрот 2021?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzG"
27	"реальность расходов по ст.54.1 НК"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE"
27	"реальность расходов по ст. 54.1 НК"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE"
27	"реальность расходов по статье 54.1 НК"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE"
27	"реальность расходов по ст 54.1 нк"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzE"
28	"как снизить расходы на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1"
28	"как сократить расходы на заработную плату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1"
28	"как сократить расходы на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1"
28	"как сократить расходы на зп"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTz1"
29	"как оформлять платежное поручение на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV"
29	"Как оформлять платежки на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV"
29	"как оформлять платежные поручения на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV"
29	"платежки на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV"
29	"платежка на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV"
29	"платежное поручение на зарплату"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzV"
30	"как заполнить 6-ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить 6 ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить 6ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить 6-ндфл?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"6 ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"6-ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить и сдать расчет 6 ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить и сдать расчет 6ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить и сдать расчет 6-ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"как заполнить и сдать 6-ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
30	"6ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzX"
31	"как составить служебную записку"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzp"
31	"как составить служебную записку?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzp"
32	"справочник отчетности"	"Вот ссылка по вашему вопросу https://links.action-media.ru/nMxx"
32	"справочник по отчетности"	"Вот ссылка по вашему вопросу https://links.action-media.ru/nMxx"
33	"индексация зарплаты"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzy"
33	"индексация заработной платы"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTzy"
34	"как составить и сдать сзв-тд"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"как составить и сдать сзв-тд?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"как составить и сдать сзв-м"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"как составить и сдавать сзв тд"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"как составить и сдать сзв тд"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"СЗВ-М?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"СЗВ-ТД?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"А СЗВ-ТД?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"сдача сзв тд"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"сдача сзв-тд"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
34	"сдать сзв-тд"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc0"
35	"отказ от вакцинации"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcH"
35	"отказ вакцинация"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcH"
35	"отказ вакцинации"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcH"
35	"отказ в вакцинации"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcH"
36	"учетная политика 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcF"
36	"учетные политики 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcF"
37	"как учесть опоздавшую первичку"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc1"
37	"как учесть опоздавшую первичку?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc1"
37	"как учесть опаздавшую первичку"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc1"
38	"как банки контролируют клиентов по 115-фз"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcV"
38	"как банки контролируют организации по 115-фз"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcV"
38	"как банки контролируют клиентов по 115фз"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcV"
38	"как банки контролируют организации по 115 фз"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcV"
38	"как банки контролируют клиентов"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcV"
38	"как банки контролируют клиентов?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcV"
39	"образцы платежных поручений"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcW"
39	"образцы заполнения платежных поручений"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcW"
39	"образец заполнения платежных поручений"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcW"
39	"платежное поручение"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcW"
39	"платежные поручения"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcW"
39	"платежного поручения"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcW"
40	"как составить и учесть акт сверки с контрагентом"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc2"
40	"как составить и учесть акт сверки с контрагентом?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc2"
40	"как составить и учесть акт сверки"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTc2"
41	"3ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTce"
41	"3 ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTce"
41	"3-ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTce"
43	"форма 6-ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcl"
43	"форма 6 ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcl"
43	"новая форма 6 ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcl"
43	"форма 6ндфл"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcl"
44	"УСНО 6%"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcO"
44	"УСН 6 %"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcO"
44	"УСН 6%"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcO"
45	"памятки сотрудникам"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcN"
45	"памятки для сотрудников"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcN"
46	"Как оформить и оплатить нерабочие дни в октябре и ноябре 2021 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcy"
46	"как оформить и оплатить нерабочие дни в октябре и ноябре 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTcy"
47	"главное в октябре"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWH"
47	"главное в декабре"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWH"
47	"главное в ноябре"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWH"
49	"план проверок 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW8"
49	"проверки 2021 года"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW8"
50	"как хранить документы"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWU"
50	"сколько хранить документы"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWU"
50	"Как хранить документы?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWU"
51	"как получить новые антикризисные льготы"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW9"
51	"как получить новые антикризисные льготы?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW9"
51	"как получить антикризисные льготы"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW9"
52	"по транспортному налогу"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW6"
52	"транспортный налог"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTW6"
53	"фсбу 6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсбу-6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"как применять фсбу6 по основным средствам?"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"как применять фсбу 6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсбу6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсу6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсб6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсб6ъ"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсбу основные средства"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсб 6"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсбу 6/2022"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
53	"фсбу"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWg"
54	"карта мир 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWf"
54	"карта мира 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWf"
54	"карты мир 2021"	"Вот ссылка по вашему вопросу https://links.action-media.ru/UTWf"
